intent_id,role,intent_name,desc,utterence,entity
95,ortu,parents_student_violations_view,Wali Redirect Halaman Pelanggaran Murid ,Arahkan saya ke laman pelanggaran murid.,[]
77,admin,admin_stud_achivements_detail,Admin Melihat Detail Data Prestasi Siswa,Tampilkan rincian prestasi Indah Lestari di lomba kaligrafi.,"[""nama_murid"", ""nama_prestasi""]"
91,murid,student_settings,Murid Redirect Halaman Settings,Arahkan aku ke tampilan pengaturan profil.,[]
107,guru,teacher_score_delete,Guru Menghapus Data nilai,Mohon hapus nilai Rizky Ramadhan untuk Kimia tahun ajaran ini.,"[""nama_murid"", ""nama_mapel"", ""tahun_ajaran""]"
63,admin,admin_violence_delete,Admin Menghapus Data Pelanggaran,Tolong hapus pelanggaran Membawa Barang Terlarang dengan poin 40.,"[""nama_pelanggaran"", ""poin_pelanggaran""]"
97,ortu,parents_student_chart_kehadiran,Wali Melihat Data kehadiran Murid berdasarkan tahun ajaran,Saya ingin tahu data kehadiran anak saya di tahun pelajaran 2023/2024.,"[""tahun_ajaran""]"
22,admin,admin_redirect_parents_edit,Admin Redirect ke halaman Edit Wali Murid,Coba arahkan saya ke form edit orang tua murid.,[]
92,ortu,parents_student_achivement,Wali Melihat Prestasi Murid ,Tampilkan semua prestasi yang pernah dicapai anak saya,"[""nama_murid""]"
57,admin,admin_attendance_add,Admin Menambah Data Kehadiran,Tambahkan kehadiran Andi Pratama di kelas 10A tanggal 12 Agustus 2024 dengan status Hadir dan keterangan Kegiatan Imtaq.,"[""nama_murid"", ""nama_kelas"", ""tanggal"", ""status_kehadiran"", ""keterangan""]"
92,ortu,parents_student_achivement,Wali Melihat Prestasi Murid ,Tolong tampilkan daftar penghargaan yang pernah didapat anak saya.,[]
57,admin,admin_attendance_add,Admin Menambah Data Kehadiran,"Tolong input kehadiran Sinta Lestari kelas 11B pada 13 Agustus 2024, status Sakit, tanpa keterangan tambahan.","[""nama_murid"", ""nama_kelas"", ""tanggal"", ""status_kehadiran""]"
113,guru,teacher_view_student_details,Guru melihat detail murid,Tolong buka halaman detail murid,[]
102,ortu,parents_student_grafik_nilai,Wali Melihat Data statistik nilai Murid berdasarkan tahun ajaran,Tolong tampilkan grafik perkembangan nilai Andika Pratama dari tahun ajaran 2021/2022 sampai 2023/2024,"[""nama_murid"", ""tahun_ajaran_awal"", ""tahun_ajaran_akhir""]"
64,admin,admin_achivement_view,Admin Redirect ke Halaman Daftar Prestasi,Admin ingin memeriksa daftar penghargaan siswa.,[]
34,admin,admin_class_update,Admin Mengubah Data Kelas,"Tolong ubah kelas 11C, wali kelas Bu Sari di tahun ajaran 20241.","[""kode_ta"", ""nama_kelas"", ""nama_wali_kelas""]"
74,admin,admin_stud_achivements_add,Admin Menambah Data Prestasi Siswa,Saya ingin menambahkan prestasi Vina Melati lomba matematika tingkat kabupaten.,"[""nama_murid"", ""nama_prestasi""]"
91,murid,student_settings,Murid Redirect Halaman Settings,Coba tampilkan bagian pengaturan akun aku,[]
57,admin,admin_attendance_add,Admin Menambah Data Kehadiran,"Tambahkan catatan kehadiran Rina Putri, kelas 12C, status Hadir, tanpa keterangan tambahan.","[""nama_murid"", ""nama_kelas"", ""status_kehadiran""]"
5,admin,admin_redirect_teacher_edit,Admin Redirect ke halaman Edit Guru,Minta akses ke halaman pengeditan guru.,[]
48,admin,admin_score_view,Admin Redirect ke Halaman Daftar nilai,Tolong tampilkan seluruh nilai dari sistem.,[]
45,admin,admin_class_schedule_add,Admin Menambah Data Jadwal Kelas,"Tolong buatkan jadwal untuk kelas 11A hari Senin, pelajaran Kimia.","[""kelas"", ""hari"", ""mata_pelajaran""]"
25,admin,admin_parents_view_detail,Admin direct ke Halaman detail Wali Murid,Bisa tampilkan informasi wali siswa Yusuf Fadli dengan email yusuf.fadli@gmail.com?,"[""nama_wali_murid"", ""email""]"
17,admin,admin_student_grafik_nilai,Admin Melihat Data statistik nilai Murid berdasarkan tahun ajaran,Saya ingin memantau grafik nilai siswa Rangga Aditya dari kode 2023/2024 ke 2025/2026.,"[""nama_murid"" ""kode_tahun_ajaran_awal"" ""kode_tahun_ajaran_akhir""]"
72,admin,admin_stud_violations_detail,Admin Melihat Detail Data Pelanggaran Siswa,Tolong buka pelanggaran Wahyu Adi tanggal 30 Agustus 2024,"[""nama_murid"", ""tanggal""]"
59,admin,admin_attendance_delete,Admin Menghapus Data Kehadiran,Hapus data kehadiran tanggal 17 Agustus 2024 di kelas 9A.,"[""tanggal"", ""nama_kelas""]"
105,guru,teacher_score_add,Guru Menambah Data nilai,Input nilai Rizky Ramadhan untuk pelajaran Bahasa Indonesia sebesar 89.,"[""nama_murid"", ""nama_mapel"", ""nilai""]"
20,admin,admin_redirect_parents_create,Admin Redirect ke halaman Create Wali Murid,Buka halaman buat data wali siswa.,[]
83,murid,student_violations_view,Murid Redirect Halaman Pelanggaran,Coba buka data pelanggaran aku,"[""nama_murid""]"
14,admin,admin_student_chart_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tahun ajaran,Tampilkan grafik kehadiran siswa tahun ajaran sekarang.,"[""tahun_ajaran""]"
87,murid,student_cek_kehadiran,Murid  Melihat Data kehadiran Murid berdasarkan tanggal,Coba tampilkan data absensi tanpa filter tanggal dulu.,[]
33,admin,admin_class_add,Admin Menambah Data Kelas,Buat kelas baru 11B di tahun ajaran 20241.,"[""kode_ta"", ""nama_kelas""]"
91,murid,student_settings,Murid Redirect Halaman Settings,Aku mau ubah sesuatu di menu pengaturan,[]
12,admin,admin_student_update,Admin Mengubah Data Murid,"Update informasi murid Arif Hidayat, tahun ajaran 2024/2025, kelas 12 IPA 1, NISN 0091628347.","[""nama_murid"" ""tahun_ajaran"" ""kelas"" ""nisn""]"
40,admin,admin_lesson_hour_view,Admin Redirect ke Halaman Daftar Jam Pelajaran,Buka halaman yang berisi daftar jam pelajaran.,[]
36,admin,admin_subject_view,Admin Redirect ke Halaman Daftar Mata Pelajaran,Arahkan ke menu daftar pelajaran di sistem.,[]
41,admin,admin_lesson_hour_add,Admin Menambah Data Jam Pelajaran,"Saya ingin menambahkan jam pelajaran hari Jumat, jam ke-2.","[""hari"",""jam_ke""]"
39,admin,admin_subject_delete,Admin Menghapus Data Mata Pelajaran,"Tolong hapus pelajaran Ekonomi, kode ECO02, pengampu Bu Sinta.","[""kode_mapel"", ""nama_mapel"", ""nama_guru_pengampu""]"
79,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Tampilkan log aktivitas semua pengguna.,[]
66,admin,admin_achivement_update,Admin Mengubah Data Prestasi,Tolong ubah prestasi Mendapatkan Medali Emas Olahraga jadi 70 poin.,"[""nama_prestasi"", ""poin_prestasi""]"
9,admin,admin_redirect_student_create,Admin Redirect ke halaman Create Murid,Saya ingin ke halaman pembuatan murid.,[]
78,admin,admin_settings,Admin Melihat pengaturan Admin,Arahkan saya ke bagian pengaturan akun.,[]
100,ortu,parents_student_scores_view,Wali Redirect Halaman Nilai Murid,Tolong arahkan saya ke halaman nilai anak,[]
18,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Saya ingin memeriksa data absensi murid Ahmad Fauzan tanpa menyebut tanggal,"[""nama_murid""]"
94,ortu,parents_student_violations,Wali Melihat Pelanggaran Murid ,Coba tampilkan pelanggaran Nadia Putri di kantin pada 8 Februari 2024.,"[""nama_murid"", ""lokasi"", ""tanggal_prestasi""]"
110,guru,teacher_attendance_update,Guru Mengubah Data Kehadiran Murid,"Saya mau ubah data absensi kelas XI IPA 1 tanggal 10 Januari 2024, beberapa siswa izin.","[""nama_kelas"", ""tanggal"", ""status_kehadiran""]"
4,admin,admin_teacher_add,Admin Menambahkan Data Guru,"Tambah guru baru, nama Rizky Hidayat, email rizky.hidayat@sma.id, NIP 20011234.","[""nama_guru"", ""nip"",  ""email""]"
55,admin,admin_session_delete,Admin Menghapus Data Sesi,Hapus salah satu sesi di daftar jadwal akademik.,[]
81,murid,student_achivement_view,Murid Redirect Halaman Prestasi,Apa aja pencapaian yang terdaftar atas nama saya?,[]
25,admin,admin_parents_view_detail,Admin direct ke Halaman detail Wali Murid,Tolong tampilkan detail orang tua Steven Halim yang tinggal di Jl. Melati No.8.,"[""nama_murid(anak)"", ""alamat""]"
11,admin,admin_redirect_student_edit,Admin Redirect ke halaman Edit Murid,Ke halaman ubah data siswa.,[]
66,admin,admin_achivement_update,Admin Mengubah Data Prestasi,Perbarui prestasi Menang Kompetisi Coding menjadi 55 poin.,"[""nama_prestasi"", ""poin_prestasi""]"
12,admin,admin_student_update,Admin Mengubah Data Murid,"Ubah informasi murid NISN 0074938261, kelas 12 IPS 2.","[""nisn"" ""kelas""]"
54,admin,admin_session_update,Admin Mengubah Data Sesi,Perbarui sesi hari Selasa tanggal 17 September 2024.,"[""tanggal"", ""hari""]"
66,admin,admin_achivement_update,Admin Mengubah Data Prestasi,Ubah skor prestasi jadi 40 poin.,"[""poin_prestasi""]"
50,admin,admin_score_update,Admin Mengubah Data nilai,Tolong ubah nilai siswa Sinta di tahun ajaran 20252.,"[""nama_murid"", ""tahun_ajaran""]"
17,admin,admin_student_grafik_nilai,Admin Melihat Data statistik nilai Murid berdasarkan tahun ajaran,"Saya ingin melihat data nilai Rafi Pradana, mulai dari 2023/2024 hingga 2025/2026.","[""nama_murid"" ""kode_tahun_ajaran_awal"" ""kode_tahun_ajaran_akhir""]"
19,admin,admin_parents_view,Admin Redirect ke Halaman Daftar Wali Murid,Tampilkan halaman informasi wali murid.,[]
107,guru,teacher_score_delete,Guru Menghapus Data nilai,Saya ingin menghapus nilai Nadia Putri sebesar 88.,"[""nama_murid"", ""nilai""]"
75,admin,admin_stud_achivements_update,Admin Mengubah Data Prestasi Siswa,Saya ingin ubah prestasi Joko Prabowo dari lomba catur ke lomba matematika.,"[""nama_murid"", ""nama_prestasi""]"
60,admin,admin_violence_view,Admin Redirect ke Halaman Daftar Pelanggaran,Saya ingin melihat seluruh data pelanggaran yang sudah dimasukkan.,[]
113,guru,teacher_view_student_details,Guru melihat detail murid,Tampilkan informasi siswa yang saya ajar,[]
95,ortu,parents_student_violations_view,Wali Redirect Halaman Pelanggaran Murid ,Coba tampilkan portal pelanggaran murid.,[]
112,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Tampilkan daftar jadwal mengajar.,[]
27,admin,admin_academic_year_view,Admin Redirect ke Halaman Daftar Tahun Ajaran,Admin mau lihat daftar tahun ajaran di sistem.,[]
80,murid,student_achivement,Murid Melihat Prestasi,Ada gak prestasi aku di lomba olahraga?,"[""nama_murid"", ""nama_prestasi""]"
91,murid,student_settings,Murid Redirect Halaman Settings,Aku pengen lihat menu pengaturan.,[]
56,admin,admin_attendance_view,Admin Redirect ke Halaman Daftar Kehadiran,Tampilkan data kehadiran semua murid.,[]
34,admin,admin_class_update,Admin Mengubah Data Kelas,Admin mau ubah nama kelas 12A.,"[""nama_kelas""]"
14,admin,admin_student_chart_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tahun ajaran,Tolong tampilkan rekap absensi Riko Setiawan.,"[""nama_murid""]"
106,guru,teacher_score_update,Guru Mengubah Data nilai,Mohon ubah nilai Rizky Ramadhan untuk pelajaran Kimia.,"[""nama_murid"", ""nama_mapel""]"
29,admin,admin_academic_year_update,Admin Mengubah Data Tahun Ajaran ,Tolong edit periode tahun ajaran dari 2025 ke 2026.,"[""tahun_mulai"", ""tahun_selesai"", ""kode_ta""]"
52,admin,admin_session_view,Admin Redirect ke Halaman Daftar Sesi,Saya mau lihat data sesi yang sudah dibuat.,[]
12,admin,admin_student_update,Admin Mengubah Data Murid,Ubah data murid dengan NISN 0083647291 pada tahun ajaran 2023/2024.,"[""nisn"" ""tahun_ajaran""]"
114,guru,teacher_settings,Guru Wali Murid Redirect Halaman Settings,Arahkan saya ke pengaturan sistem,[]
60,admin,admin_violence_view,Admin Redirect ke Halaman Daftar Pelanggaran,Tampilkan halaman data pelanggaran tanpa filter.,[]
63,admin,admin_violence_delete,Admin Menghapus Data Pelanggaran,Hapus pelanggaran Terlambat Masuk Kelas dari daftar.,"[""nama_pelanggaran""]"
74,admin,admin_stud_achivements_add,Admin Menambah Data Prestasi Siswa,Tambahkan prestasi Putri Ayu lomba story telling tanggal 21 Agustus 2024 di aula sekolah.,"[""nama_murid"", ""nama_prestasi"", ""lokasi"", ""tanggal""]"
1,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Buka halaman dashboard.,[]
25,admin,admin_parents_view_detail,Admin direct ke Halaman detail Wali Murid,Saya ingin lihat detail wali Fajar Nugraha.,"[""nama_murid(anak)""]"
26,admin,admin_roles_view,Admin Redirect ke Halaman Daftar Roles,Buka halaman role administrator.,[]
66,admin,admin_achivement_update,Admin Mengubah Data Prestasi,Ubah data prestasi yang sudah ada.,[]
105,guru,teacher_score_add,Guru Menambah Data nilai,Tambahkan data nilai siswa Fajar Pratama untuk Bahasa Inggris tahun 2023/2024 dengan nilai 87.,"[""nama_murid"", ""nama_mapel"", ""nilai"", ""tahun_ajaran""]"
87,murid,student_cek_kehadiran,Murid  Melihat Data kehadiran Murid berdasarkan tanggal,Tolong tampilkan kehadiran Dewi Anggraini di tanggal 12 Januari 2024,"[""nama_murid"", ""tanggal""]"
64,admin,admin_achivement_view,Admin Redirect ke Halaman Daftar Prestasi,Buka halaman laporan prestasi siswa.,[]
57,admin,admin_attendance_add,Admin Menambah Data Kehadiran,Admin mau menambahkan satu catatan kehadiran baru untuk salah satu siswa di sistem.,[]
75,admin,admin_stud_achivements_update,Admin Mengubah Data Prestasi Siswa,Perbarui prestasi Hendra Wijaya karena poin lomba olahraga berubah tanggal 16 Agustus 2024.,"[""nama_murid"", ""nama_prestasi"", ""tanggal""]"
62,admin,admin_violence_update,Admin Mengubah Data Pelanggaran,Saya ingin edit nama pelanggaran Berbicara Kasar kepada Guru jadi Bersikap Tidak Sopan.,"[""nama_pelanggaran""]"
89,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Tampilkan grafik nilai tahun ajaran 2022/2023,"[""tahun_ajaran""]"
98,ortu,parents_student_grafik_kehadiran,Wali Melihat Data statistik kehadiran Murid berdasarkan tahun ajaran,Tolong tampilkan grafik rekap kehadiran Arif Saputra untuk dua tahun ajaran terakhir.,"[""nama_murid"", ""tahun_ajaran_awal"", ""tahun_ajaran_akhir""]"
36,admin,admin_subject_view,Admin Redirect ke Halaman Daftar Mata Pelajaran,Saya mau lihat daftar mata pelajaran aktif.,[]
60,admin,admin_violence_view,Admin Redirect ke Halaman Daftar Pelanggaran,"Tampilkan semua data pelanggaran murid, silakan.",[]
60,admin,admin_violence_view,Admin Redirect ke Halaman Daftar Pelanggaran,Buka daftar pelanggaran yang tersimpan di sistem.,[]
79,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Tolong perlihatkan catatan aktivitas berdasarkan waktu,[]
28,admin,admin_academic_year_add,Admin Menambah Data Tahun Ajaran ,"Tambahkan tahun ajaran dari 2024 ke 2025, semester ganjil, kode 20241.","[""tahun_mulai"", ""tahun_selesai"", ""kode_ta""]"
39,admin,admin_subject_delete,Admin Menghapus Data Mata Pelajaran,Admin ingin hapus pelajaran dengan kode SEJ02.,"[""kode_mapel""]"
57,admin,admin_attendance_add,Admin Menambah Data Kehadiran,"Admin ingin menambahkan kehadiran Dedi Gunawan tanggal 29 Agustus 2024, kelas 10B, status Izin.","[""nama_murid"", ""nama_kelas"", ""tanggal"", ""status_kehadiran""]"
98,ortu,parents_student_grafik_kehadiran,Wali Melihat Data statistik kehadiran Murid berdasarkan tahun ajaran,Saya mau lihat grafik kehadiran Nadia Putri dari 2021/2022 hingga 2022/2023,"[""nama_murid"", ""tahun_ajaran_awal"", ""tahun_ajaran_akhir""]"
66,admin,admin_achivement_update,Admin Mengubah Data Prestasi,Ubah nilai prestasi menjadi 30 poin.,"[""poin_prestasi""]"
9,admin,admin_redirect_student_create,Admin Redirect ke halaman Create Murid,Tolong tampilkan halaman create student sekarang.,[]
25,admin,admin_parents_view_detail,Admin direct ke Halaman detail Wali Murid,Saya ingin melihat data lengkap orang tua Dimas Saputra.,"[""nama_murid(anak)""]"
86,murid,student_grafik_kehadiran,Murid  Melihat Data statistik kehadiran Murid berdasarkan tahun ajaran,Aku mau tahu persentase kehadiran aku dari tahun ajaran 2022 ke 2023.,"[""nama_murid"", ""tahun_ajaran_awal"", ""tahun_ajaran_akhir""]"
96,ortu,parents_student_attendants_view,Wali Redirect Halaman Kehadiran Murid,Arahkan saya ke laman kehadiran murid.,[]
13,admin,admin_student_delete,Admin Menghapus Data Murid,Mohon hapus data siswa di kelas 11 IPS 1.,"[""kelas""]"
3,admin,admin_redirect_teacher_create,Admin Redirect ke halaman Create Guru,"Saya ingin membuat entri guru baru, silakan tampilkan halamannya.",[]
82,murid,student_violations,Murid Melihat Pelanggaran,Aku mau liat catatan pelanggaran aku waktu lomba pramuka kemarin.,"[""nama_murid""]"
69,admin,admin_stud_violations_add,Admin Menambah Data Pelanggaran Siswa,Tambahkan catatan pelanggaran Rian Seto tanggal 27 Agustus 2024,"[""nama_murid"", ""tanggal""]"
68,admin,admin_stud_violations_view,Admin Redirect ke Halaman Daftar Pelanggaran Siswa,Saya ingin melihat daftar pelanggaran seluruh siswa,[]
40,admin,admin_lesson_hour_view,Admin Redirect ke Halaman Daftar Jam Pelajaran,Arahkan saya ke menu daftar jam pelajaran.,[]
114,guru,teacher_settings,Guru Wali Murid Redirect Halaman Settings,Buka tab pengaturan di dashboard,[]
59,admin,admin_attendance_delete,Admin Menghapus Data Kehadiran,Admin ingin hapus kehadiran siswa Joko Prabowo.,"[""nama_murid""]"
14,admin,admin_student_chart_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tahun ajaran,Lihat data kehadiran siswa di sistem.,[]
35,admin,admin_class_delete,Admin Menghapus Data Kelas,Tolong hapus kelas tahun ajaran 20241 yang diampu Pak Budi.,"[""kode_ta"", ""nama_wali_kelas""]"
95,ortu,parents_student_violations_view,Wali Redirect Halaman Pelanggaran Murid ,Tolong tampilkan menu pelanggaran murid di dashboard.,[]
83,murid,student_violations_view,Murid Redirect Halaman Pelanggaran,Buka laman pelanggaran sekarang.,[]
63,admin,admin_violence_delete,Admin Menghapus Data Pelanggaran,Tolong hapus pelanggaran Mencontek Saat Ujian dengan poin 25.,"[""nama_pelanggaran"", ""poin_pelanggaran""]"
42,admin,admin_lesson_hour_update,Admin Mengubah Data Jam Pelajaran,"Ubah jam pelajaran hari Senin, jam ke-1, mulai 07:00–08:00.","[""hari"",""jam_ke"",""jam_mulai"",""jam_selesai""]"
26,admin,admin_roles_view,Admin Redirect ke Halaman Daftar Roles,Saya ingin akses halaman role management.,[]
102,ortu,parents_student_grafik_nilai,Wali Melihat Data statistik nilai Murid berdasarkan tahun ajaran,Coba tunjukkan tren nilai Nadia Putri dari 2020/2021 ke 2022/2023,"[""nama_murid"", ""tahun_ajaran_awal"", ""tahun_ajaran_akhir""]"
113,guru,teacher_view_student_details,Guru melihat detail murid,Tolong tampilkan data lengkap murid di kelas XII IPS 3,"[""kelas""]"
70,admin,admin_stud_violations_update,Admin Mengubah Data Pelanggaran Siswa,Update pelanggaran Miko Santoso tanggal 23 Agustus 2024 jadi membawa alat elektronik ke sekolah.,"[""nama_murid"", ""nama_pelanggaran"", ""tanggal""]"
52,admin,admin_session_view,Admin Redirect ke Halaman Daftar Sesi,"Buka tampilan daftar sesi, ya.",[]
104,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Saya mau lihat halaman penilaian siswa.,[]
56,admin,admin_attendance_view,Admin Redirect ke Halaman Daftar Kehadiran,Tolong tampilkan daftar kehadiran lengkap.,[]
70,admin,admin_stud_violations_update,Admin Mengubah Data Pelanggaran Siswa,Ubah pelanggaran Siti Aisyah di kelas 8C tanggal 28 Agustus 2024 menjadi tidak mengikuti pelajaran.,"[""nama_murid"", ""nama_pelanggaran"", ""lokasi"", ""tanggal""]"
74,admin,admin_stud_achivements_add,Admin Menambah Data Prestasi Siswa,Tolong input prestasi Miko Santoso lomba sains di laboratorium tanggal 19 Agustus 2024.,"[""nama_murid"", ""nama_prestasi"", ""lokasi"", ""tanggal""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Tolong arahkan ke halaman data murid.,[]
34,admin,admin_class_update,Admin Mengubah Data Kelas,"Saya ingin memperbarui kelas 12B, wali kelasnya diganti ke Pak Budi, kode 20242.","[""kode_ta"", ""nama_kelas"", ""nama_wali_kelas""]"
7,admin,admin_teacher_delete,Admin Menghapus Data Guru,"Saya ingin menghapus guru tanpa menyebutkan datanya di sini, bisa?",[]
4,admin,admin_teacher_add,Admin Menambahkan Data Guru,"Input guru dengan nama Desi Anggraini, NIP 19997777.","[""nama_guru"", ""nip""]"
109,guru,teacher_attendance_add,Guru Menambah Data Kehadiran Murid,Tambah data absensi untuk kelas XI IPA 2 pada tanggal 20 April 2024.,"[""nama_kelas"", ""tanggal""]"
77,admin,admin_stud_achivements_detail,Admin Melihat Detail Data Prestasi Siswa,Tampilkan informasi prestasi Miko Santoso di lomba sains tanggal 19 Agustus 2024.,"[""nama_murid"", ""nama_prestasi"", ""tanggal""]"
92,ortu,parents_student_achivement,Wali Melihat Prestasi Murid ,Bisa tunjukkan pencapaian anak saya di kompetisi sains 2023?,"[""nama_murid"", ""nama_prestasi"", ""tanggal_prestasi""]"
15,admin,admin_student_grafik_kehadiran,Admin Melihat Data statistik kehadiran Murid berdasarkan tahun ajaran,Tampilkan data absensi Ahmad Pratama dari kode tahun ajaran 2023/2024 ke 2025/2026.,"[""nama_murid"" ""kode_tahun_ajaran_awal"" ""kode_tahun_ajaran_akhir""]"
27,admin,admin_academic_year_view,Admin Redirect ke Halaman Daftar Tahun Ajaran,Arahkan ke halaman tahun ajaran aktif.,[]
54,admin,admin_session_update,Admin Mengubah Data Sesi,Ubah sesi akademik hari Rabu tahun ajaran 20252.,"[""hari"", ""tahun_ajaran""]"
6,admin,admin_teacher_update,Admin Mengubah Data Guru,"Saya ingin memperbarui informasi guru bernama Hendra Wijaya, NIP 19690908, dengan email baru hendra.wijaya@edu.id, dan alamat Jl. Cempaka Blok B.","[""nama_guru"",""nip"",""email"",""alamat""]"
14,admin,admin_student_chart_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tahun ajaran,Lihat laporan kehadiran untuk tahun ajaran 2023/2024.,"[""tahun_ajaran""]"
1,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Bisa balik ke dashboard?,[]
43,admin,admin_lesson_hour_delete,Admin Menghapus Data Jam Pelajaran,"Hapus jam ke-5 hari Jumat, mulai 11:00 sampai 12:00.","[""hari"",""jam_ke"",""jam_mulai"",""jam_selesai""]"
37,admin,admin_subject_add,Admin Menambah Data Mata Pelajaran,"Tolong tambahkan pelajaran Ekonomi, kode ECO02, guru pengampu Bu Sinta.","[""kode_mapel"", ""nama_mapel"", ""nama_guru_pengampu""]"
67,admin,admin_achivement_delete,Admin Menghapus Data Prestasi,Hapus prestasi Juara Kelas yang bernilai 20 poin.,"[""nama_prestasi"", ""poin_prestasi""]"
54,admin,admin_session_update,Admin Mengubah Data Sesi,Saya ingin memperbarui sesi tanggal 20 Agustus 2024 untuk tahun ajaran 20241.,"[""tanggal"", ""tahun_ajaran""]"
13,admin,admin_student_delete,Admin Menghapus Data Murid,Saya mau menghapus data Citra Dewi dari daftar murid.,"[""nama_murid""]"
34,admin,admin_class_update,Admin Mengubah Data Kelas,"Ubah kelas 12C, kode tahun ajaran 20252.","[""kode_ta"", ""nama_kelas""]"
26,admin,admin_roles_view,Admin Redirect ke Halaman Daftar Roles,Perlihatkan daftar role user yang sudah dibuat.,[]
16,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Tampilkan grafik nilai murid berdasarkan tahun ajaran 2025/2026.,"[""tahun_ajaran""]"
85,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,Buka chart absensi aku,[]
97,ortu,parents_student_chart_kehadiran,Wali Melihat Data kehadiran Murid berdasarkan tahun ajaran,Tolong tampilkan rekap kehadiran Fajar Pratama untuk tahun ajaran sekarang.,"[""nama_murid"", ""tahun_ajaran""]"
107,guru,teacher_score_delete,Guru Menghapus Data nilai,Tolong bersihkan data nilai Fajar Pratama untuk tahun 2022/2023.,"[""nama_murid"", ""tahun_ajaran""]"
46,admin,admin_class_schedule_update,Admin Mengubah Data Jadwal Kelas,Saya ingin ubah jadwal di tahun ajaran 20242 untuk pelajaran IPA.,"[""tahun_ajaran"", ""mata_pelajaran""]"
94,ortu,parents_student_violations,Wali Melihat Pelanggaran Murid ,Tampilkan seluruh pelanggaran anak saya tahun ini,"[""nama_murid""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Saya ingin melihat daftar murid yang terdaftar.,[]
18,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Saya ingin melihat absensi Aisyah Putri pada 10 Februari 2023.,"[""nama_murid"", ""tanggal""]"
20,admin,admin_redirect_parents_create,Admin Redirect ke halaman Create Wali Murid,Tolong tampilkan halaman tambah wali.,[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Tampilkan halaman yang berisi data semua murid.,[]
86,murid,student_grafik_kehadiran,Murid  Melihat Data statistik kehadiran Murid berdasarkan tahun ajaran,Coba tampilkan grafik statistik kehadiran Sinta Rahma antara 2021 dan 2023.,"[""nama_murid"", ""tahun_ajaran_awal"", ""tahun_ajaran_akhir""]"
50,admin,admin_score_update,Admin Mengubah Data nilai,Saya ingin memperbarui data nilai siswa Rina.,"[""nama_murid""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,"Arahkan ke laman siswa, ya.",[]
96,ortu,parents_student_attendants_view,Wali Redirect Halaman Kehadiran Murid,Tolong buka halaman data presensi siswa.,[]
73,admin,admin_stud_achivements_view,Admin Redirect ke Halaman Daftar Prestasi Siswa,Buka data prestasi murid di sistem.,[]
94,ortu,parents_student_violations,Wali Melihat Pelanggaran Murid ,Tampilkan data pelanggaran Fajar Pratama untuk tanggal 11 April 2023.,"[""nama_murid"", ""tanggal_prestasi""]"
106,guru,teacher_score_update,Guru Mengubah Data nilai,Perbaiki nilai Nadia Putri pada Matematika jadi 94 tahun 2022/2023.,"[""nama_murid"", ""nama_mapel"", ""nilai"", ""tahun_ajaran""]"
34,admin,admin_class_update,Admin Mengubah Data Kelas,"Tolong ubah kelas 9B, wali kelas Bu Nia.","[""nama_kelas"", ""nama_wali_kelas""]"
57,admin,admin_attendance_add,Admin Menambah Data Kehadiran,"Admin mau input kehadiran siswa Nina Agustin, kelas 9A, tanggal 26 Agustus 2024, status Hadir, Kegiatan Jumat produktif.","[""nama_murid"", ""nama_kelas"", ""tanggal"", ""status_kehadiran"", ""keterangan""]"
84,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Aku mau lihat menu daftar kehadiran,[]
47,admin,admin_class_schedule_delete,Admin Menghapus Data Jadwal Kelas,"Hapus jadwal kelas 9B untuk tahun ajaran 20241, guru pengampu Pak Dedi.","[""kelas"", ""tahun_ajaran"", ""guru_pengampu""]"
60,admin,admin_violence_view,Admin Redirect ke Halaman Daftar Pelanggaran,Buka menu laporan pelanggaran siswa.,[]
60,admin,admin_violence_view,Admin Redirect ke Halaman Daftar Pelanggaran,Tolong tampilkan data pelanggaran untuk semua kelas.,[]
20,admin,admin_redirect_parents_create,Admin Redirect ke halaman Create Wali Murid,Buka halaman untuk menambah orang tua murid.,[]
